date,state,cases,deaths
4/2/2020,New Jersey,25590,539
4/2/2020,New Mexico,403,7
4/2/2020,New York,92971,2963
4/2/2020,North Carolina,1857,17
4/2/2020,North Dakota,159,3
4/2/2020,Northern Mariana Islands,8,1
4/2/2020,Ohio,2902,81
4/2/2020,Oklahoma,879,34
4/2/2020,Oregon,826,21
4/2/2020,Pennsylvania,7016,90
4/2/2020,Puerto Rico,316,12
4/2/2020,Rhode Island,657,12
4/2/2020,South Carolina,1554,31
4/2/2020,South Dakota,165,2
4/2/2020,Tennessee,2868,32
4/2/2020,Texas,4880,79
4/2/2020,Utah,1077,7
4/2/2020,Vermont,338,17
4/2/2020,Virgin Islands,37,0
4/2/2020,Virginia,1705,41
4/2/2020,Washington,6585,272
4/2/2020,West Virginia,217,2
4/2/2020,Wisconsin,1730,37
4/2/2020,Wyoming,153,0
4/3/2020,Alabama,1535,38
4/3/2020,Alaska,156,2
4/3/2020,Arizona,1769,41
4/3/2020,Arkansas,738,12
4/3/2020,California,12569,282
4/3/2020,Colorado,4182,110
4/3/2020,Connecticut,4915,132
4/3/2020,Delaware,450,14
4/3/2020,District of Columbia,757,15
4/3/2020,Florida,10260,169
4/3/2020,Georgia,5967,198
4/3/2020,Guam,154,4
4/3/2020,Hawaii,317,3
4/3/2020,Idaho,1012,10
4/3/2020,Illinois,8904,211
4/3/2020,Indiana,3439,102
4/3/2020,Iowa,699,11
4/3/2020,Kansas,624,19
4/3/2020,Kentucky,762,34
4/3/2020,Louisiana,10299,370
4/3/2020,Maine,432,9
4/3/2020,Maryland,2758,42
4/3/2020,Massachusetts,10402,192
4/3/2020,Michigan,12669,478
4/3/2020,Minnesota,789,22
4/3/2020,Mississippi,1358,29
4/3/2020,Missouri,2113,31
4/3/2020,Montana,262,5
4/3/2020,Nebraska,296,6
4/3/2020,Nevada,1549,43
4/3/2020,New Hampshire,540,7
4/3/2020,New Jersey,29895,647
4/3/2020,New Mexico,495,10
4/3/2020,New York,103651,3716
4/3/2020,North Carolina,2093,19
4/3/2020,North Dakota,173,3
4/3/2020,Northern Mariana Islands,8,1
4/3/2020,Ohio,3312,91
4/3/2020,Oklahoma,987,38
4/3/2020,Oregon,899,22
4/3/2020,Pennsylvania,8420,102
4/3/2020,Puerto Rico,378,15
4/3/2020,Rhode Island,711,14
4/3/2020,South Carolina,1700,34
4/3/2020,South Dakota,187,2
4/3/2020,Tennessee,3032,36
4/3/2020,Texas,5669,97
4/3/2020,Utah,1248,7
4/3/2020,Vermont,389,17
4/3/2020,Virgin Islands,38,0
4/3/2020,Virginia,2011,46
4/3/2020,Washington,6966,293
4/3/2020,West Virginia,242,2
4/3/2020,Wisconsin,1916,49
4/3/2020,Wyoming,166,0
4/4/2020,Alabama,1632,44
4/4/2020,Alaska,169,3
4/4/2020,Arizona,2019,53
4/4/2020,Arkansas,743,14
4/4/2020,California,13796,323
4/4/2020,Colorado,4574,126
4/4/2020,Connecticut,5276,165
4/4/2020,Delaware,593,14
4/4/2020,District of Columbia,902,21
4/4/2020,Florida,11537,194
4/4/2020,Georgia,6383,208
4/4/2020,Guam,223,4
4/4/2020,Hawaii,349,3
4/4/2020,Idaho,1076,10
4/4/2020,Illinois,10357,248
4/4/2020,Indiana,3955,116
4/4/2020,Iowa,786,11
4/4/2020,Kansas,701,21
4/4/2020,Kentucky,909,40
4/4/2020,Louisiana,12500,412
4/4/2020,Maine,456,10
4/4/2020,Maryland,3125,54
4/4/2020,Massachusetts,11736,216
4/4/2020,Michigan,14225,540
4/4/2020,Minnesota,865,24
4/4/2020,Mississippi,1455,35
4/4/2020,Missouri,2291,44
4/4/2020,Montana,281,6
4/4/2020,Nebraska,339,8
4/4/2020,Nevada,1758,46
4/4/2020,New Hampshire,621,9
4/4/2020,New Jersey,34124,847
4/4/2020,New Mexico,543,11
4/4/2020,New York,115963,4535
4/4/2020,North Carolina,2402,30
4/4/2020,North Dakota,186,3
4/4/2020,Northern Mariana Islands,8,1
4/4/2020,Ohio,3739,102
4/4/2020,Oklahoma,1159,42
4/4/2020,Oregon,999,26
4/4/2020,Pennsylvania,10109,139
4/4/2020,Puerto Rico,452,18
4/4/2020,Rhode Island,806,17
4/4/2020,South Carolina,1917,40
4/4/2020,South Dakota,212,2
4/4/2020,Tennessee,3265,47
4/4/2020,Texas,6566,124
4/4/2020,Utah,1426,8
4/4/2020,Vermont,461,20
4/4/2020,Virgin Islands,42,0
4/4/2020,Virginia,2406,52
4/4/2020,Washington,7498,318
4/4/2020,West Virginia,282,2
4/4/2020,Wisconsin,2112,60
4/4/2020,Wyoming,188,0
4/5/2020,Alabama,1840,45
4/5/2020,Alaska,183,4
4/5/2020,Arizona,2269,64
4/5/2020,Arkansas,853,16
4/5/2020,California,15076,349
4/5/2020,Colorado,4950,140
4/5/2020,Connecticut,5675,189
4/5/2020,Delaware,673,14
4/5/2020,District of Columbia,998,22
4/5/2020,Florida,12342,220
4/5/2020,Georgia,6742,219
4/5/2020,Guam,265,4
4/5/2020,Hawaii,369,4
4/5/2020,Idaho,1100,10
4/5/2020,Illinois,11276,282
4/5/2020,Indiana,4413,127
4/5/2020,Iowa,868,22
4/5/2020,Kansas,763,23
4/5/2020,Kentucky,1048,44
4/5/2020,Louisiana,13014,477
4/5/2020,Maine,470,10
4/5/2020,Maryland,3609,68
4/5/2020,Massachusetts,12500,231
4/5/2020,Michigan,15633,616
4/5/2020,Minnesota,935,29
4/5/2020,Mississippi,1638,43
4/5/2020,Missouri,2367,52
4/5/2020,Montana,298,6
4/5/2020,Nebraska,376,8
4/5/2020,Nevada,1880,46
4/5/2020,New Hampshire,669,9
4/5/2020,New Jersey,37505,917
4/5/2020,New Mexico,624,12
4/5/2020,New York,124085,5335
4/5/2020,North Carolina,2585,37
4/5/2020,North Dakota,207,3
4/5/2020,Northern Mariana Islands,8,1
4/5/2020,Ohio,4043,119
4/5/2020,Oklahoma,1251,46
4/5/2020,Oregon,1068,27
4/5/2020,Pennsylvania,11589,159
4/5/2020,Puerto Rico,475,20
4/5/2020,Rhode Island,922,25
4/5/2020,South Carolina,2049,44
4/5/2020,South Dakota,240,2
4/5/2020,Tennessee,3538,50
4/5/2020,Texas,7091,136
4/5/2020,Utah,1618,8
4/5/2020,Vermont,512,22
4/5/2020,Virgin Islands,42,0
4/5/2020,Virginia,2636,52
4/5/2020,Washington,7984,344
4/5/2020,West Virginia,324,3
4/5/2020,Wisconsin,2267,73
4/5/2020,Wyoming,200,0
4/6/2020,Alabama,2005,53
4/6/2020,Alaska,189,4
4/6/2020,Arizona,2465,67
4/6/2020,Arkansas,927,16
4/6/2020,California,16284,386
4/6/2020,Colorado,5172,150
4/6/2020,Connecticut,6906,206
4/6/2020,Delaware,783,15
4/6/2020,District of Columbia,1097,24
4/6/2020,Florida,13621,253
4/6/2020,Georgia,7558,294
4/6/2020,Guam,266,4
4/6/2020,Hawaii,385,5
4/6/2020,Idaho,1170,13
4/6/2020,Illinois,12262,309
4/6/2020,Indiana,4956,141
4/6/2020,Iowa,946,25
4/6/2020,Kansas,853,25
4/6/2020,Kentucky,1057,52
4/6/2020,Louisiana,14867,512
4/6/2020,Maine,499,10
4/6/2020,Maryland,4045,92
4/6/2020,Massachusetts,13837,260
4/6/2020,Michigan,17129,727
4/6/2020,Minnesota,986,30
4/6/2020,Mississippi,1738,51
4/6/2020,Missouri,2722,56
4/6/2020,Montana,319,6
4/6/2020,Nebraska,437,10
4/6/2020,Nevada,1971,58
4/6/2020,New Hampshire,715,9
4/6/2020,New Jersey,41090,1005
4/6/2020,New Mexico,686,12
4/6/2020,New York,132061,6130
4/6/2020,North Carolina,2870,40
4/6/2020,North Dakota,225,3
4/6/2020,Northern Mariana Islands,8,1
4/6/2020,Ohio,4450,142
4/6/2020,Oklahoma,1326,51
4/6/2020,Oregon,1132,29
4/6/2020,Pennsylvania,13074,169
4/6/2020,Puerto Rico,513,21
4/6/2020,Rhode Island,1082,27
4/6/2020,South Carolina,2232,48
4/6/2020,South Dakota,288,4
4/6/2020,Tennessee,3753,65
4/6/2020,Texas,8104,159
4/6/2020,Utah,1662,13
4/6/2020,Vermont,543,23
4/6/2020,Virgin Islands,43,1
4/6/2020,Virginia,2877,54
4/6/2020,Washington,8384,383
4/6/2020,West Virginia,345,4
4/6/2020,Wisconsin,2440,83
4/6/2020,Wyoming,212,0
4/7/2020,Alabama,2197,64
4/7/2020,Alaska,211,4
4/7/2020,Arizona,2575,77
4/7/2020,Arkansas,997,18
4/7/2020,California,17540,447
4/7/2020,Colorado,5429,179
4/7/2020,Connecticut,7781,277
4/7/2020,Delaware,928,16
4/7/2020,District of Columbia,1211,24
4/7/2020,Florida,14739,295
4/7/2020,Georgia,9156,348
4/7/2020,Guam,274,4
4/7/2020,Hawaii,408,5
4/7/2020,Idaho,1210,15
4/7/2020,Illinois,13549,384
4/7/2020,Indiana,5507,173
4/7/2020,Iowa,1048,26
4/7/2020,Kansas,905,30
4/7/2020,Kentucky,1289,66
4/7/2020,Louisiana,16284,582
4/7/2020,Maine,519,12
4/7/2020,Maryland,4371,104
4/7/2020,Massachusetts,15202,356
4/7/2020,Michigan,18851,845
4/7/2020,Minnesota,1069,34
4/7/2020,Mississippi,1915,59
4/7/2020,Missouri,3037,79
4/7/2020,Montana,319,6
4/7/2020,Nebraska,490,12
4/7/2020,Nevada,2101,60
4/7/2020,New Hampshire,747,13
4/7/2020,New Jersey,44416,1232
4/7/2020,New Mexico,794,13
4/7/2020,New York,141703,7185
4/7/2020,North Carolina,3220,50
4/7/2020,North Dakota,237,4
4/7/2020,Northern Mariana Islands,8,2
4/7/2020,Ohio,4783,167
4/7/2020,Oklahoma,1470,67
4/7/2020,Oregon,1181,33
4/7/2020,Pennsylvania,14582,240
4/7/2020,Puerto Rico,573,23
4/7/2020,Rhode Island,1229,30
4/7/2020,South Carolina,2417,51
4/7/2020,South Dakota,320,6
4/7/2020,Tennessee,4010,72
4/7/2020,Texas,8968,177
4/7/2020,Utah,1737,13
4/7/2020,Vermont,575,23
4/7/2020,Virgin Islands,45,1
4/7/2020,Virginia,3332,69
4/7/2020,Washington,8682,409
4/7/2020,West Virginia,412,4
4/7/2020,Wisconsin,2578,94
4/7/2020,Wyoming,221,0
4/8/2020,Alabama,2498,67
4/8/2020,Alaska,224,5
4/8/2020,Arizona,2726,80
4/8/2020,Arkansas,1077,18
4/8/2020,California,19043,506
4/8/2020,Colorado,5655,192
4/8/2020,Connecticut,8781,335
4/8/2020,Delaware,1116,19
4/8/2020,District of Columbia,1440,27
4/8/2020,Florida,15690,322
4/8/2020,Georgia,10204,370
4/8/2020,Guam,409,4
4/8/2020,Hawaii,433,5
4/8/2020,Idaho,1232,19
4/8/2020,Illinois,15078,464
4/8/2020,Indiana,5943,203
4/8/2020,Iowa,1145,27
4/8/2020,Kansas,1055,38
4/8/2020,Kentucky,1393,73
4/8/2020,Louisiana,17030,652
4/8/2020,Maine,537,14
4/8/2020,Maryland,5529,124
4/8/2020,Massachusetts,16790,433
4/8/2020,Michigan,20220,959
4/8/2020,Minnesota,1154,39
4/8/2020,Mississippi,2003,67
4/8/2020,Missouri,3327,86
4/8/2020,Montana,332,6
4/8/2020,Nebraska,538,14
4/8/2020,Nevada,2318,80
4/8/2020,New Hampshire,788,18
4/8/2020,New Jersey,47437,1504
4/8/2020,New Mexico,865,16
4/8/2020,New York,151271,8138
4/8/2020,North Carolina,3423,61
4/8/2020,North Dakota,251,4
4/8/2020,Northern Mariana Islands,11,2
4/8/2020,Ohio,5149,193
4/8/2020,Oklahoma,1523,79
4/8/2020,Oregon,1239,38
4/8/2020,Pennsylvania,16414,313
4/8/2020,Puerto Rico,620,24
4/8/2020,Rhode Island,1450,35
4/8/2020,South Carolina,2552,63
4/8/2020,South Dakota,393,6
4/8/2020,Tennessee,4246,83
4/8/2020,Texas,9897,195
4/8/2020,Utah,1860,13
4/8/2020,Vermont,605,23
4/8/2020,Virgin Islands,45,1
4/8/2020,Virginia,3644,75
4/8/2020,Washington,9097,430
4/8/2020,West Virginia,483,4
4/8/2020,Wisconsin,2756,107
4/8/2020,Wyoming,230,0
4/9/2020,Alabama,2838,78
4/9/2020,Alaska,233,5
4/9/2020,Arizona,3018,89
4/9/2020,Arkansas,1146,21
4/9/2020,California,20191,548
4/9/2020,Colorado,6202,227
4/9/2020,Connecticut,9784,380
4/9/2020,Delaware,1209,23
4/9/2020,District of Columbia,1523,32
4/9/2020,Florida,16819,370
4/9/2020,Georgia,10885,412
4/9/2020,Guam,542,4
4/9/2020,Hawaii,440,6
4/9/2020,Idaho,1353,24
4/9/2020,Illinois,16422,534
4/9/2020,Indiana,6351,246
4/9/2020,Iowa,1270,27
4/9/2020,Kansas,1116,42
4/9/2020,Kentucky,1525,84
4/9/2020,Louisiana,18283,702
4/9/2020,Maine,560,16
4/9/2020,Maryland,6185,139
4/9/2020,Massachusetts,18941,503
4/9/2020,Michigan,21375,1076
4/9/2020,Minnesota,1242,50
4/9/2020,Mississippi,2260,76
4/9/2020,Missouri,3539,94
4/9/2020,Montana,354,6
4/9/2020,Nebraska,594,15
4/9/2020,Nevada,2456,82
4/9/2020,New Hampshire,819,21
4/9/2020,New Jersey,51027,1700
4/9/2020,New Mexico,989,17
4/9/2020,New York,162036,9166
4/9/2020,North Carolina,3651,74
4/9/2020,North Dakota,269,5
4/9/2020,Northern Mariana Islands,11,2
4/9/2020,Ohio,5513,213
4/9/2020,Oklahoma,1683,80
4/9/2020,Oregon,1321,44
4/9/2020,Pennsylvania,18379,344
4/9/2020,Puerto Rico,683,33
4/9/2020,Rhode Island,1727,43
4/9/2020,South Carolina,2792,67
4/9/2020,South Dakota,447,6
4/9/2020,Tennessee,4456,95
4/9/2020,Texas,11372,228
4/9/2020,Utah,1980,13
4/9/2020,Vermont,628,23
4/9/2020,Virgin Islands,46,1
4/9/2020,Virginia,4041,109
4/9/2020,Washington,9608,456
4/9/2020,West Virginia,524,5
4/9/2020,Wisconsin,2885,116
4/9/2020,Wyoming,303,0
4/10/2020,Alabama,3008,80
4/10/2020,Alaska,244,5
4/10/2020,Arizona,3112,97
4/10/2020,Arkansas,1202,24
4/10/2020,California,21366,594
4/10/2020,Colorado,6510,253
4/10/2020,Connecticut,10538,448
4/10/2020,Delaware,1326,32
4/10/2020,District of Columbia,1660,38
4/10/2020,Florida,17960,418
4/10/2020,Georgia,11859,425
4/10/2020,Guam,577,4
4/10/2020,Hawaii,463,8
4/10/2020,Idaho,1397,25
4/10/2020,Illinois,17887,607
4/10/2020,Indiana,6907,300
4/10/2020,Iowa,1388,31
4/10/2020,Kansas,1180,50
4/10/2020,Kentucky,1702,90
4/10/2020,Louisiana,19253,755
4/10/2020,Maine,586,17
4/10/2020,Maryland,6968,172
4/10/2020,Massachusetts,20974,599
4/10/2020,Michigan,22646,1280
4/10/2020,Minnesota,1335,57
4/10/2020,Mississippi,2469,82
4/10/2020,Missouri,3799,105
4/10/2020,Montana,365,6
4/10/2020,Nebraska,678,18
4/10/2020,Nevada,2606,86
4/10/2020,New Hampshire,885,22
4/10/2020,New Jersey,54588,1932
4/10/2020,New Mexico,1090,19
4/10/2020,New York,172830,10162
4/10/2020,North Carolina,3906,78
4/10/2020,North Dakota,278,7
4/10/2020,Northern Mariana Islands,11,2
4/10/2020,Ohio,5879,231
4/10/2020,Oklahoma,1794,88
4/10/2020,Oregon,1371,48
4/10/2020,Pennsylvania,20128,435
4/10/2020,Puerto Rico,725,39
4/10/2020,Rhode Island,2015,49
4/10/2020,South Carolina,3065,72
4/10/2020,South Dakota,536,6
4/10/2020,Tennessee,4793,104
4/10/2020,Texas,12290,246
4/10/2020,Utah,2103,17
4/10/2020,Vermont,679,24
4/10/2020,Virgin Islands,46,1
4/10/2020,Virginia,4508,121
4/10/2020,Washington,9887,483
4/10/2020,West Virginia,537,5
4/10/2020,Wisconsin,3068,131
4/10/2020,Wyoming,320,0
4/11/2020,Alabama,3262,93
4/11/2020,Alaska,255,6
4/11/2020,Arizona,3393,112
4/11/2020,Arkansas,1228,25
4/11/2020,California,22421,632
4/11/2020,Colorado,6893,274
4/11/2020,Connecticut,11510,494
4/11/2020,Delaware,1479,33
4/11/2020,District of Columbia,1778,47
4/11/2020,Florida,18978,445
4/11/2020,Georgia,12261,432
4/11/2020,Guam,681,5
4/11/2020,Hawaii,484,8
4/11/2020,Idaho,1407,27
4/11/2020,Illinois,19180,682
4/11/2020,Indiana,7435,330
4/11/2020,Iowa,1510,34
4/11/2020,Kansas,1282,55
4/11/2020,Kentucky,1851,94
4/11/2020,Louisiana,20014,806
4/11/2020,Maine,616,19
4/11/2020,Maryland,7694,207
4/11/2020,Massachusetts,22860,686
4/11/2020,Michigan,23853,1391
4/11/2020,Minnesota,1427,64
4/11/2020,Mississippi,2642,93
4/11/2020,Missouri,4024,116
4/11/2020,Montana,377,6
4/11/2020,Nebraska,718,18
4/11/2020,Nevada,2720,111
4/11/2020,New Hampshire,929,23
4/11/2020,New Jersey,58151,2183
4/11/2020,New Mexico,1174,20
4/11/2020,New York,182990,11159
4/11/2020,North Carolina,4310,86
4/11/2020,North Dakota,293,7
4/11/2020,Northern Mariana Islands,11,2
4/11/2020,Ohio,6251,247
4/11/2020,Oklahoma,1868,93
4/11/2020,Oregon,1447,51
4/11/2020,Pennsylvania,21774,515
4/11/2020,Puerto Rico,788,42
4/11/2020,Rhode Island,2349,56
4/11/2020,South Carolina,3207,80
4/11/2020,South Dakota,626,6
4/11/2020,Tennessee,4983,107
4/11/2020,Texas,13208,265
4/11/2020,Utah,2208,18
4/11/2020,Vermont,711,24
4/11/2020,Virgin Islands,51,1
4/11/2020,Virginia,5076,130
4/11/2020,Washington,10224,498
4/11/2020,West Virginia,593,6
4/11/2020,Wisconsin,3213,141
4/11/2020,Wyoming,343,0
4/12/2020,Alabama,3583,93
4/12/2020,Alaska,270,6
4/12/2020,Arizona,3539,117
4/12/2020,Arkansas,1280,27
4/12/2020,California,23323,676
4/12/2020,Colorado,7303,290
4/12/2020,Connecticut,12035,554
4/12/2020,Delaware,1625,35
4/12/2020,District of Columbia,1875,50
4/12/2020,Florida,19855,460
4/12/2020,Georgia,12103,438
4/12/2020,Guam,716,5
4/12/2020,Hawaii,497,9
4/12/2020,Idaho,1425,27
4/12/2020,Illinois,20852,727
4/12/2020,Indiana,7928,343
4/12/2020,Iowa,1587,41
4/12/2020,Kansas,1337,56
4/12/2020,Kentucky,1963,98
4/12/2020,Louisiana,20595,840
4/12/2020,Maine,633,19
4/12/2020,Maryland,8225,236
4/12/2020,Massachusetts,25475,756
4/12/2020,Michigan,24494,1486
4/12/2020,Minnesota,1621,70
4/12/2020,Mississippi,2781,96
4/12/2020,Missouri,4160,116
4/12/2020,Montana,387,6
4/12/2020,Nebraska,805,18
4/12/2020,Nevada,2860,113
4/12/2020,New Hampshire,985,23
4/12/2020,New Jersey,61850,2350
4/12/2020,New Mexico,1245,26
4/12/2020,New York,191425,12116
4/12/2020,North Carolina,4520,86
4/12/2020,North Dakota,308,8
4/12/2020,Northern Mariana Islands,11,2
4/12/2020,Ohio,6605,253
4/12/2020,Oklahoma,1970,96
4/12/2020,Oregon,1527,52
4/12/2020,Pennsylvania,22955,525
4/12/2020,Puerto Rico,897,44
4/12/2020,Rhode Island,2665,63
4/12/2020,South Carolina,3319,82
4/12/2020,South Dakota,729,6
4/12/2020,Tennessee,5144,107
4/12/2020,Texas,13776,288
4/12/2020,Utah,2305,18
4/12/2020,Vermont,727,26
4/12/2020,Virgin Islands,51,1
4/12/2020,Virginia,5273,141
4/12/2020,Washington,10411,511
4/12/2020,West Virginia,615,8
4/12/2020,Wisconsin,3341,145
4/12/2020,Wyoming,364,0
4/13/2020,Alabama,3805,104
4/13/2020,Alaska,275,6
4/13/2020,Arizona,3702,122
4/13/2020,Arkansas,1475,30
4/13/2020,California,24334,725
4/13/2020,Colorado,7691,308
4/13/2020,Connecticut,13381,602
4/13/2020,Delaware,1761,41
4/13/2020,District of Columbia,1955,52
4/13/2020,Florida,21011,498
4/13/2020,Georgia,13125,479
4/13/2020,Guam,719,6
4/13/2020,Hawaii,502,9
4/13/2020,Idaho,1453,33
4/13/2020,Illinois,22025,800
4/13/2020,Indiana,8236,350
4/13/2020,Iowa,1710,44
4/13/2020,Kansas,1382,63
4/13/2020,Kentucky,2048,106
4/13/2020,Louisiana,21016,884
4/13/2020,Maine,698,19
4/13/2020,Maryland,8936,262
4/13/2020,Massachusetts,26867,844
4/13/2020,Michigan,25487,1601
4/13/2020,Minnesota,1650,70
4/13/2020,Mississippi,2942,98
4/13/2020,Missouri,4388,136
4/13/2020,Montana,394,7
4/13/2020,Nebraska,870,19
4/13/2020,Nevada,3036,114
4/13/2020,New Hampshire,1020,23
4/13/2020,New Jersey,64584,2443
4/13/2020,New Mexico,1345,31
4/13/2020,New York,197973,12998
4/13/2020,North Carolina,4788,91
4/13/2020,North Dakota,331,9
4/13/2020,Northern Mariana Islands,11,2
4/13/2020,Ohio,6975,274
4/13/2020,Oklahoma,2069,98
4/13/2020,Oregon,1584,53
4/13/2020,Pennsylvania,24295,563
4/13/2020,Puerto Rico,903,45
4/13/2020,Rhode Island,2976,73
4/13/2020,South Carolina,3439,87
4/13/2020,South Dakota,867,6
4/13/2020,Tennessee,5483,114
4/13/2020,Texas,14487,320
4/13/2020,Utah,2368,18
4/13/2020,Vermont,748,27
4/13/2020,Virgin Islands,51,1
4/13/2020,Virginia,5746,149
4/13/2020,Washington,10538,525
4/13/2020,West Virginia,638,9
4/13/2020,Wisconsin,3428,155
4/13/2020,Wyoming,373,1
4/14/2020,Alabama,3953,114
4/14/2020,Alaska,283,7
4/14/2020,Arizona,3806,131
4/14/2020,Arkansas,1498,32
4/14/2020,California,25758,778
4/14/2020,Colorado,7941,329
4/14/2020,Connecticut,13989,671
4/14/2020,Delaware,1926,43
4/14/2020,District of Columbia,2058,67
4/14/2020,Florida,21620,570
4/14/2020,Georgia,13913,517
4/14/2020,Guam,721,6
4/14/2020,Hawaii,511,9
4/14/2020,Idaho,1464,39
4/14/2020,Illinois,23247,878
4/14/2020,Indiana,8527,387
4/14/2020,Iowa,1899,44
4/14/2020,Kansas,1438,69
4/14/2020,Kentucky,2210,115
4/14/2020,Louisiana,21518,1013
4/14/2020,Maine,734,20
4/14/2020,Maryland,9472,302
4/14/2020,Massachusetts,28163,957
4/14/2020,Michigan,26844,1766
4/14/2020,Minnesota,1695,79
4/14/2020,Mississippi,3087,111
4/14/2020,Missouri,4686,151
4/14/2020,Montana,399,7
4/14/2020,Nebraska,930,21
4/14/2020,Nevada,3137,130
4/14/2020,New Hampshire,1091,27
4/14/2020,New Jersey,68824,2805
4/14/2020,New Mexico,1407,36
4/14/2020,New York,205375,14001
4/14/2020,North Carolina,4992,116
4/14/2020,North Dakota,341,9
4/14/2020,Northern Mariana Islands,13,2
4/14/2020,Ohio,7280,324
4/14/2020,Oklahoma,2184,109
4/14/2020,Oregon,1633,55
4/14/2020,Pennsylvania,25591,746
4/14/2020,Puerto Rico,923,45
4/14/2020,Rhode Island,3251,80
4/14/2020,South Carolina,3553,97
4/14/2020,South Dakota,987,6
4/14/2020,Tennessee,5654,123
4/14/2020,Texas,15303,365
4/14/2020,Utah,2420,19
4/14/2020,Vermont,752,28
4/14/2020,Virgin Islands,51,1
4/14/2020,Virginia,6170,154
4/14/2020,Washington,10694,552
4/14/2020,West Virginia,697,10
4/14/2020,Wisconsin,3555,172
4/14/2020,Wyoming,373,1
4/15/2020,Alabama,4241,123
4/15/2020,Alaska,291,7
4/15/2020,Arizona,3962,142
4/15/2020,Arkansas,1599,34
4/15/2020,California,27107,885
4/15/2020,Colorado,8280,355
4/15/2020,Connecticut,14755,868
4/15/2020,Delaware,2014,46
4/15/2020,District of Columbia,2197,72
4/15/2020,Florida,22526,613
4/15/2020,Georgia,14583,569
4/15/2020,Guam,750,6
4/15/2020,Hawaii,524,9
4/15/2020,Idaho,1507,41
4/15/2020,Illinois,24593,958
4/15/2020,Indiana,8955,436
4/15/2020,Iowa,1995,53
4/15/2020,Kansas,1501,76
4/15/2020,Kentucky,2295,124
4/15/2020,Louisiana,21951,1103
4/15/2020,Maine,770,24
4/15/2020,Maryland,10096,413
4/15/2020,Massachusetts,29918,1108
4/15/2020,Michigan,27893,1919
4/15/2020,Minnesota,1809,87
4/15/2020,Mississippi,3360,122
4/15/2020,Missouri,4895,164
4/15/2020,Montana,404,7
4/15/2020,Nebraska,994,22
4/15/2020,Nevada,3212,137
4/15/2020,New Hampshire,1139,32
4/15/2020,New Jersey,71030,3156
4/15/2020,New Mexico,1484,36
4/15/2020,New York,217130,14937
4/15/2020,North Carolina,5123,128
4/15/2020,North Dakota,365,9
4/15/2020,Northern Mariana Islands,13,2
4/15/2020,Ohio,7791,361
4/15/2020,Oklahoma,2263,123
4/15/2020,Oregon,1663,58
4/15/2020,Pennsylvania,26804,833
4/15/2020,Puerto Rico,974,51
4/15/2020,Rhode Island,3529,87
4/15/2020,South Carolina,3656,107
4/15/2020,South Dakota,1167,6
4/15/2020,Tennessee,5864,135
4/15/2020,Texas,16106,395
4/15/2020,Utah,2549,20
4/15/2020,Vermont,759,29
4/15/2020,Virgin Islands,51,1
4/15/2020,Virginia,6499,195
4/15/2020,Washington,10783,572
4/15/2020,West Virginia,725,12
4/15/2020,Wisconsin,3721,184
4/15/2020,Wyoming,392,2
4/16/2020,Alabama,4404,137
4/16/2020,Alaska,298,7
4/16/2020,Arizona,4234,152
4/16/2020,Arkansas,1620,37
4/16/2020,California,28142,971
4/16/2020,Colorado,8675,374
4/16/2020,Connecticut,15884,971
4/16/2020,Delaware,2075,52
4/16/2020,District of Columbia,2350,81
4/16/2020,Florida,23332,667
4/16/2020,Georgia,15644,611
4/16/2020,Guam,790,6
4/16/2020,Hawaii,535,9
4/16/2020,Idaho,1528,41
4/16/2020,Illinois,25734,1081
4/16/2020,Indiana,9542,477
4/16/2020,Iowa,2141,60
4/16/2020,Kansas,1593,80
4/16/2020,Kentucky,2429,131
4/16/2020,Louisiana,22532,1156
4/16/2020,Maine,796,27
4/16/2020,Maryland,10851,459
4/16/2020,Massachusetts,32181,1245
4/16/2020,Michigan,29119,2091
4/16/2020,Minnesota,1912,94
4/16/2020,Mississippi,3624,129
4/16/2020,Missouri,5111,170
4/16/2020,Montana,415,7
4/16/2020,Nebraska,1094,24
4/16/2020,Nevada,3321,142
4/16/2020,New Hampshire,1211,34
4/16/2020,New Jersey,75317,3518
4/16/2020,New Mexico,1597,44
4/16/2020,New York,225761,15669
4/16/2020,North Carolina,5463,140
4/16/2020,North Dakota,393,9
4/16/2020,Northern Mariana Islands,13,2
4/16/2020,Ohio,8414,389
4/16/2020,Oklahoma,2357,131
4/16/2020,Oregon,1736,64
4/16/2020,Pennsylvania,28314,864
4/16/2020,Puerto Rico,1043,56
4/16/2020,Rhode Island,3838,105
4/16/2020,South Carolina,3931,109
4/16/2020,South Dakota,1310,7
4/16/2020,Tennessee,6077,142
4/16/2020,Texas,16928,428
4/16/2020,Utah,2687,21
4/16/2020,Vermont,768,34
4/16/2020,Virgin Islands,51,1
4/16/2020,Virginia,6888,208
4/16/2020,Washington,11152,588
4/16/2020,West Virginia,739,13
4/16/2020,Wisconsin,3875,197
4/16/2020,Wyoming,393,2
4/17/2020,Alabama,4572,151
4/17/2020,Alaska,307,7
4/17/2020,Arizona,4507,174
4/17/2020,Arkansas,1695,37
4/17/2020,California,29398,1050
4/17/2020,Colorado,9047,389
4/17/2020,Connecticut,16809,1036
4/17/2020,Delaware,2323,61
4/17/2020,District of Columbia,2476,86
4/17/2020,Florida,24745,725
4/17/2020,Georgia,16658,661
4/17/2020,Guam,796,6
4/17/2020,Hawaii,547,9
